timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759303849,any,72,N/A,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::204,0,0
1759303849,any,112,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0
1759303849,eth2,110,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0
1759303849,any,112,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0
1759303849,eth0,110,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0
1759303849,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759303849,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303850,any,92,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0
1759303850,eth0,90,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0
1759303850,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759303850,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303850,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303850,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303850,any,370,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303850,any,112,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0
1759303850,eth1,110,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0
1759303850,eth0,110,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0
1759303850,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759303850,any,112,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0
1759303850,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303850,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759303850,any,112,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0
1759303850,eth0,110,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0
1759303851,eth0,70,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::204,0,0
1759303851,any,72,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::204,0,0
1759303851,any,44,ARP,N/A,N/A,172.30.0.89,172.30.0.122,0,0
1759303851,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303851,eth1,70,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::204,0,0
1759303851,any,112,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0
1759303851,eth1,110,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0
1759303851,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759303851,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759303852,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303852,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759303852,eth0,90,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0
1759303852,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759303852,any,92,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0
1759303852,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303852,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303852,any,370,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303852,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303852,any,112,N/A,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0
1759303852,eth1,110,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0
1759303852,any,112,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0
1759303852,eth0,110,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0
1759303852,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759303853,any,72,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::204,0,0
1759303853,eth1,70,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::204,0,0
1759303853,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303853,any,44,ARP,N/A,N/A,172.30.0.23,172.30.0.122,0,0
1759303853,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303853,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759303853,any,72,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::204,0,0
1759303853,eth0,70,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::204,0,0
1759303853,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759303853,any,56,N/A,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759303853,any,72,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0
1759303853,eth2,70,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0
1759303853,any,92,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0
1759303853,eth0,90,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0
1759303853,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759303853,eth0,88,Ethernet,IPv6,UDP,fe80::d466:2fff:fe6f:240,ff02::1:52,5355,5355
1759303853,any,90,N/A,IPv6,UDP,fe80::d466:2fff:fe6f:240,ff02::1:52,5355,5355
1759303853,eth0,357,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303853,any,359,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303853,any,371,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303853,eth0,369,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759303853,any,112,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0
1759303853,eth1,110,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0
1759303853,any,112,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0
1759303853,eth0,110,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0
1759303853,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759303853,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759303853,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0
1759303853,any,112,N/A,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0
1759303853,eth1,110,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0
