# Overall Packet Count: 74099
# Overall Total Bytes: 16129402
# Overall Average Packet Size (Bytes): 217.67
# Overall Capture Duration (Seconds): 1780.000
# Overall Average Rate (Mbps): 0.072

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
1.1.2.3,5.6.7.8,13019,12743082,627,0.16259115789473685,1.26128
172.30.0.14,192.168.254.2,202,55526,6,0.07403466666666667,0.149584
172.30.0.1,172.30.0.14,38,4568,5,0.0073088,0.013024
1.2.156.64,5.6.7.8,10,548,10,0.0004384,0.000448
1.2.190.188,5.6.7.8,9,496,8,0.000496,0.00088
1.2.92.226,5.6.7.8,9,494,9,0.0004391111111111111,0.000448
1.2.234.72,5.6.7.8,9,492,9,0.00043733333333333336,0.000448
1.2.9.122,5.6.7.8,9,490,9,0.00043555555555555557,0.000448
1.2.112.231,5.6.7.8,9,490,8,0.00049,0.00088
1.2.171.250,5.6.7.8,9,490,8,0.00049,0.00088
1.2.194.222,5.6.7.8,9,490,9,0.00043555555555555557,0.000448
1.2.177.194,5.6.7.8,8,440,6,0.0005866666666666667,0.001312
1.2.226.156,5.6.7.8,8,440,6,0.0005866666666666667,0.00088
1.2.159.205,5.6.7.8,8,440,7,0.0005028571428571429,0.00088
1.2.11.103,5.6.7.8,8,440,8,0.00044,0.000448
1.2.131.170,5.6.7.8,8,440,8,0.00044,0.000448
1.2.43.140,5.6.7.8,8,438,7,0.0005005714285714286,0.00088
1.2.209.88,5.6.7.8,8,438,6,0.000584,0.00088
1.2.7.87,5.6.7.8,8,438,5,0.0007008,0.00176
1.2.82.170,5.6.7.8,8,438,7,0.0005005714285714286,0.00088
1.2.34.10,5.6.7.8,8,438,6,0.000584,0.00088
1.2.21.52,5.6.7.8,8,438,6,0.000584,0.00088
1.2.91.91,5.6.7.8,8,438,8,0.000438,0.000448
1.2.67.237,5.6.7.8,8,438,8,0.000438,0.000448
1.2.158.122,5.6.7.8,8,438,6,0.000584,0.00088
1.2.207.69,5.6.7.8,8,438,7,0.0005005714285714286,0.00088
1.2.215.83,5.6.7.8,8,436,7,0.0004982857142857142,0.00088
1.2.249.125,5.6.7.8,8,436,6,0.0005813333333333333,0.00088
1.2.204.205,5.6.7.8,8,436,6,0.0005813333333333333,0.001312
1.2.160.142,5.6.7.8,8,436,8,0.000436,0.000448
1.2.5.168,5.6.7.8,8,436,8,0.000436,0.000448
1.2.81.185,5.6.7.8,8,436,7,0.0004982857142857142,0.00088
1.2.102.91,5.6.7.8,8,436,7,0.0004982857142857142,0.00088
1.2.63.14,5.6.7.8,8,436,8,0.000436,0.000448
1.2.20.150,5.6.7.8,8,436,7,0.0004982857142857142,0.00088
1.2.203.109,5.6.7.8,8,434,8,0.000434,0.000448
1.2.133.229,5.6.7.8,8,434,8,0.000434,0.000448
1.2.176.93,5.6.7.8,7,386,7,0.0004411428571428571,0.000448
1.2.241.198,5.6.7.8,7,384,6,0.000512,0.00088
1.2.164.77,5.6.7.8,7,384,6,0.000512,0.00088
1.2.238.109,5.6.7.8,7,384,6,0.000512,0.00088
1.2.136.45,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.236.176,5.6.7.8,7,384,6,0.000512,0.00088
1.2.8.75,5.6.7.8,7,384,6,0.000512,0.00088
1.2.38.1,5.6.7.8,7,384,6,0.000512,0.00088
1.2.12.150,5.6.7.8,7,384,6,0.000512,0.00088
1.2.69.212,5.6.7.8,7,384,6,0.000512,0.00088
1.2.91.11,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.69.131,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.181.141,5.6.7.8,7,384,6,0.000512,0.00088
1.2.188.248,5.6.7.8,7,384,6,0.000512,0.00088
1.2.21.89,5.6.7.8,7,384,5,0.0006144,0.001312
1.2.210.152,5.6.7.8,7,384,5,0.0006144,0.00088
1.2.47.38,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.212.248,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.43.190,5.6.7.8,7,384,5,0.0006144,0.00088
1.2.42.56,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.64.57,5.6.7.8,7,384,5,0.0006144,0.00088
1.2.103.121,5.6.7.8,7,384,6,0.000512,0.00088
1.2.226.60,5.6.7.8,7,384,6,0.000512,0.00088
1.2.60.202,5.6.7.8,7,384,6,0.000512,0.00088
1.2.186.119,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.181.163,5.6.7.8,7,384,6,0.000512,0.000864
1.2.181.49,5.6.7.8,7,384,6,0.000512,0.00088
1.2.188.63,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.212.96,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.113.232,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.250.81,5.6.7.8,7,382,6,0.0005093333333333333,0.000864
1.2.157.148,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.70.118,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.155.171,5.6.7.8,7,382,4,0.000764,0.001312
1.2.105.245,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.78.142,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.152.9,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.151.184,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.181.219,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.91.233,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.145.183,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.71.218,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.176.250,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.189.242,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.241.172,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.23.101,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.171.104,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.108.128,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.170.253,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.111.240,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.24.142,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.22.214,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.46.5,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.164.138,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.235.113,5.6.7.8,7,382,4,0.000764,0.001312
1.2.58.113,5.6.7.8,7,382,4,0.000764,0.001312
1.2.245.55,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.85.10,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.57.204,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.163.67,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.209.204,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.43.233,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.159.40,5.6.7.8,7,380,6,0.0005066666666666667,0.00088
1.2.190.175,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.29.89,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.52.47,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.150.218,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.242.126,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.147.123,5.6.7.8,7,380,6,0.0005066666666666667,0.00088
1.2.177.129,5.6.7.8,7,380,6,0.0005066666666666667,0.00088
1.2.141.36,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.37.213,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.229.168,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.200.47,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.29.221,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.68.13,5.6.7.8,6,332,5,0.0005312,0.00088
1.2.128.3,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.36.35,5.6.7.8,6,330,6,0.00044,0.000448
1.2.216.66,5.6.7.8,6,330,5,0.000528,0.00088
