timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,rss_shmem,vm_stk,vm_data,threads,name,state,device_id,cpu
1759252841,340,1,103,103,103,103,109,109,109,109,83681280,83681280,78184448,N/A,135168,75952128,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.29966248119478356
1759252841,179,1,0,0,0,0,0,0,0,0,101969920,101969920,43786240,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19933213189672827
1759252841,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.5780302270354394
1759252841,36417,1,0,0,0,0,0,0,0,0,1264357376,1264357376,16834560,N/A,135168,45563904,4,discern-proc-so,R (running),compromised.bnsdq.ozxfs.bomyo.kvugl,3.2599804374441916
1759252841,3931,1,0,0,0,0,0,0,0,0,1647706112,1580597248,26558464,N/A,135168,82202624,5,discern-interfa,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.0017245999594057938
1759252846,340,1,103,103,103,103,109,109,109,109,83816448,83816448,78454784,N/A,135168,76087296,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.29989311291283327
1759252846,179,1,0,0,0,0,0,0,0,0,101969920,101969920,43786240,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19931705271032232
1759252846,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.5774754897957486
1759252846,36417,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17166336,N/A,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.53773709213515
1759252846,3931,1,0,0,0,0,0,0,0,0,1647706112,1580597248,26558464,N/A,135168,82202624,5,discern-interfa,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.0017194943312511823
1759252851,340,1,103,103,103,103,109,109,109,109,84086784,84086784,78454784,N/A,135168,76357632,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.3001256208558793
1759252851,179,1,0,0,0,0,0,0,0,0,101969920,101969920,43872256,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19930410321637765
1759252851,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.5769305140224569
1759252851,36417,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17219584,N/A,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.4485403077150636
1759252851,3931,1,0,0,0,0,0,0,0,0,1647706112,1580597248,26558464,N/A,135168,82202624,5,discern-interfa,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.0017144386584865233
1759252857,340,1,103,103,103,103,109,109,109,109,84221952,84221952,78725120,N/A,135168,76492800,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.2998468780045482
1759252857,179,1,0,0,0,0,0,0,0,0,101969920,101969920,43954176,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19928944215421568
1759252857,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.576942570360703
1759252857,36417,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17219584,N/A,135168,45826048,4,discern-proc-so,R (running),compromised.bnsdq.ozxfs.bomyo.kvugl,2.4108581620910616
1759252857,3931,1,0,0,0,0,0,0,0,0,1647706112,1580597248,26558464,N/A,135168,82202624,5,discern-interfa,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.0017093953786758917
1759252862,340,1,103,103,103,103,109,109,109,109,84357120,84357120,78995456,N/A,135168,76627968,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.3000783514192738
1759252862,179,1,0,0,0,0,0,0,0,0,101969920,101969920,44019712,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19877089028605366
1759252862,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.576402392633836
1759252862,36417,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17219584,N/A,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.3475352577265016
1759252862,3931,1,0,0,0,0,0,0,0,0,1647706112,1580597248,26558464,N/A,135168,82202624,5,discern-interfa,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.0017043992235639478
1759252867,340,1,103,103,103,103,109,109,109,109,84492288,84492288,78995456,N/A,135168,76763136,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.29980569799018947
1759252867,179,1,0,0,0,0,0,0,0,0,101969920,101969920,44032000,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19926515810367373
1759252867,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.5764255022439495
1759252867,36417,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17219584,N/A,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.3090856255218157
1759252867,3931,1,0,0,0,0,0,0,0,0,1647706112,1580597248,26558464,N/A,135168,82202624,5,discern-interfa,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.001699443627061903
1759252876,340,1,103,103,103,103,109,109,109,109,85168128,85168128,79806464,N/A,135168,77438976,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.3014042513801353
1759252876,179,1,0,0,0,0,0,0,0,0,101969920,101969920,44232704,4096,135168,21749760,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.19983109364183305
1759252876,3292,1,0,0,0,0,0,0,0,0,1953800192,1922494464,40435712,N/A,135168,170729472,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.5756408236235402
1759252876,36928,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17223680,N/A,135168,45826048,3,discern-proc-so,R (running),compromised.bnsdq.ozxfs.bomyo.kvugl,13.191767686169959
