timestamp,device_id,location,size,hash,owner,group,malicious
1759278691,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,185,vC4gm8txUPEoMYSwWteauA==,root,root,0
1759278691,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth2.network,185,dEd2yDTw3uJfDD6boQmNrg==,root,root,0
1759279320,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,185,OJpJIqadLgSLUN/7oehRuA==,root,root,0
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/System.map-5.10.0-20-amd64,659,Kfzi0xReQhm1nThooT8I1w==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/System.map-5.10.0-29-amd64,659,+wuG74s8jdy25k7I9953IQ==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/config-5.10.0-20-amd64,237028,HPpQmAkKDz5HaMm7N3dA8g==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/config-5.10.0-29-amd64,236902,VSCLfJAnMDHHs5UlKi6Krw==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/debian/BOOTX64.CSV,684,TgrBxE45nB5YssGQHBE1zg==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/debian/fbx64.efi,88472,bmjwWDqrUxoTOziUW9E/Mw==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/debian/grub.cfg,702,ESw+u/4z8hC01j8/ISruLg==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/debian/grubx64.efi,4151296,zznCBBbfnKc7m0FjKD3gcQ==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/debian/mmx64.efi,852344,wmpmqXgqydO4zfLx+idKUg==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/debian/shimx64.efi,953624,WKkqhDRvwayPZgwQKm2O0w==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/merge/BOOTX64.CSV,684,fspV7MHLcIq8SxnpmsCvXQ==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/merge/fbx64.efi,88472,Q1a03WvFUMfDA9pwbu8ORQ==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/merge/grub.cfg,702,3eT6yDp66Fi8IUMveo8SDw==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/merge/grubx64.efi,4151296,uViPP+Su5NiAXKzRCBJT8w==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/merge/mmx64.efi,852344,By5iQp85qJuUr1asWwIVuQ==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/EFI/merge/shimx64.efi,953624,whXbpnbUv9Ug0FypOY0HCQ==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/efi/NvVars,12514,HiafkAjvy6B6lrfZ61L0+w==,root,root,1
1759279594,attacker-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,/boot/grub/fonts/unicode.pf2,2394684,zoQKY2VEzrDwVHt8a5lZEA==,root,root,1
