timestamp,device_id,load_core_0,load_core_1,load_core_2,load_core_3
1759309642,learner.bnsdq.ozxfs.fkiya.kvugl,8.247422680412432,9.90099009901447,13.131313131312552,8.247422680416358
1759309648,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999990905,0.9900990099000985,1.999999999998181,0.9999999999990905
1759309654,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759309660,learner.bnsdq.ozxfs.fkiya.kvugl,20.000000000004547,14.28571428572423,52.47524752475587,37.37373737372891
1759309666,learner.bnsdq.ozxfs.fkiya.kvugl,41.41414141415307,42.15686274510886,41.0000000000025,38.99999999999545
1759309672,learner.bnsdq.ozxfs.fkiya.kvugl,29.591836734689615,50.48543689320345,37.99999999999386,33.33333333332962
1759309678,learner.bnsdq.ozxfs.fkiya.kvugl,33.663366336629544,37.999999999990905,33.9999999999975,47.474747474754956
1759309684,learner.bnsdq.ozxfs.fkiya.kvugl,51.45631067961036,41.83673469387932,31.999999999999318,41.414141414137816
1759309690,learner.bnsdq.ozxfs.fkiya.kvugl,1.010101010100082,0,0.9900990099000985,1.980198019800197
1759309696,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759309702,learner.bnsdq.ozxfs.fkiya.kvugl,0,3.921568627447484,1.999999999998181,3.0303030303002467
1759309708,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999990905,0,0,2.0000000000038654
1759309714,learner.bnsdq.ozxfs.fkiya.kvugl,0.9900990099057266,0,0,0
1759309720,learner.bnsdq.ozxfs.fkiya.kvugl,7.920792079210261,7.843137254904365,13.725490196074281,14.000000000001819
1759309726,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999990905,1.980198019800197,0.9999999999990905,1.9801980198006428
1759309732,learner.bnsdq.ozxfs.fkiya.kvugl,0,0.9900990099000985,0.9999999999990905,0
1759309738,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999990905,0.9999999999990905,1.980198019800197,0.9999999999990905
1759309744,learner.bnsdq.ozxfs.fkiya.kvugl,3.9603960396012856,3.0303030303002467,3.9999999999972715,12.12121212121247
1759309750,learner.bnsdq.ozxfs.fkiya.kvugl,1.010101010100082,1.999999999998181,2.9702970297009643,3.960396039600394
1759309756,learner.bnsdq.ozxfs.fkiya.kvugl,1.999999999998181,0.9999999999993179,1.960784313723742,0.9999999999990905
1759309762,learner.bnsdq.ozxfs.fkiya.kvugl,9.09090909090648,11.224489795922157,14.141414141412634,12.371134020615777
