timestamp,device,length,link_protocol,network_protocol,transport_protocol,application_protocol,ip_version,src_ip,dst_ip,src_port,dst_port,arp_operation,arp_protocol,arp_src_proto,arp_dst_proto,eth_src_mac,eth_dst_mac
1759267032,any,380,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267032,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::5446:e6ff:fe64:122,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,366,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267032,eth0,378,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267032,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.127,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.127,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.127,172.30.0.122,,
1759267032,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::b079:3cff:fea6:237,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::b079:3cff:fea6:237,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.97,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.97,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.248,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.248,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::686f:25ff:fe9b:145,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::9065:1dff:fe40:74,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::686f:25ff:fe9b:145,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::8017:d4ff:fe2d:241,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::8017:d4ff:fe2d:241,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::4422:b0ff:fec4:61,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::4422:b0ff:fec4:61,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::9045:70ff:fe9a:149,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::4422:b0ff:fec4:61,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::4422:b0ff:fec4:61,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::9065:1dff:fe40:74,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::9065:1dff:fe40:74,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::2470:a3ff:fee5:26,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::2470:a3ff:fee5:26,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::64d7:b6ff:fe3c:146,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267032,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::64d7:b6ff:fe3c:146,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::686f:25ff:fe9b:145,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::686f:25ff:fe9b:145,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::8017:d4ff:fe2d:241,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::8017:d4ff:fe2d:241,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::7086:a1ff:fe82:22,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::7086:a1ff:fe82:22,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::c4f0:81ff:fe43:200,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::c4f0:81ff:fe43:200,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::84cf:4eff:fe9d:143,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.165,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::84cf:4eff:fe9d:143,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.165,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::e858:c6ff:fec6:18,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.90,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::e858:c6ff:fec6:18,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.90,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::fca8:c8ff:fe9e:169,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::fca8:c8ff:fe9e:169,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,95,N/A,IPv6,UDP,N/A,v6,fe80::84cf:4eff:fe9d:143,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,eth0,93,Ethernet,IPv6,UDP,N/A,v6,fe80::84cf:4eff:fe9d:143,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,eth0,64,Ethernet,IPv4,UDP,N/A,v4,172.30.0.90,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,any,66,N/A,IPv4,UDP,N/A,v4,172.30.0.90,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::7086:a1ff:fe82:22,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.43,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::7086:a1ff:fe82:22,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.43,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,373,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,eth0,371,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,eth0,362,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,any,364,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,any,385,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,eth0,383,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,eth0,374,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,any,376,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::4046:dfff:fea1:72,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::4046:dfff:fea1:72,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::fcf1:b3ff:fe88:239,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::fcf1:b3ff:fe88:239,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::84cf:4eff:fe9d:143,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.165,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::84cf:4eff:fe9d:143,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.165,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::64d7:b6ff:fe3c:146,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::e858:c6ff:fec6:18,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::64d7:b6ff:fe3c:146,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::e858:c6ff:fec6:18,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::84e:e2ff:fe49:5,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.90,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.165,172.30.0.122,,
1759267033,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.222,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.222,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,58,N/A,IPv4,N/A,N/A,v4,172.30.0.61,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::84e:e2ff:fe49:5,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,56,Ethernet,IPv4,N/A,N/A,v4,172.30.0.61,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::84e:e2ff:fe49:5,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::b079:3cff:fea6:237,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::b079:3cff:fea6:237,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::90dc:fdff:fe12:181,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::90dc:fdff:fe12:181,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,64,Ethernet,IPv4,UDP,N/A,v4,172.30.0.43,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,eth0,84,Ethernet,IPv6,UDP,N/A,v6,fe80::7086:a1ff:fe82:22,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,any,66,N/A,IPv4,UDP,N/A,v4,172.30.0.43,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::5446:e6ff:fe64:122,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::5446:e6ff:fe64:122,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::58cf:4aff:fe10:255,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::58cf:4aff:fe10:255,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,
1759267033,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::4462:a6ff:fef8:87,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,
