timestamp,device_id,location,size,hash,owner,group
1759263287,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,zzSjjA7RSjJarC2eRHJ+Ug==,root,root
1759263366,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,nLnrnAJNyCCtbzUCsgQKMQ==,root,root
1759263366,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,b1kQCsqIN2bgqQh1gJQtfA==,root,root
1759263989,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root
1759263989,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,ZhKocC4ozdL10Ocy5EO2qA==,root,root
1759263989,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,7lBiJBEk5IykaAwhgM3wrg==,root,root
1759264610,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759264610,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,nLnrnAJNyCCtbzUCsgQKMQ==,root,root
1759264610,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,b1kQCsqIN2bgqQh1gJQtfA==,root,root
1759265229,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,ZhKocC4ozdL10Ocy5EO2qA==,root,root
1759265229,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,z6KTStOumD1CRSsknSHxLw==,root,root
1759266471,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,XR+SwQzBzsuOtlQ4EyPOrg==,root,root
1759266471,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,nLnrnAJNyCCtbzUCsgQKMQ==,root,root
1759266471,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,GHxzykb61cseiM/3vBoqrg==,root,root
1759267091,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759267091,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,zzSjjA7RSjJarC2eRHJ+Ug==,root,root
1759267091,wordpress2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,b1kQCsqIN2bgqQh1gJQtfA==,root,root
