# Overall Packet Count: 902
# Overall Total Bytes: 348303
# Overall Average Packet Size (Bytes): 386.15
# Overall Capture Duration (Seconds): 2972.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.14,192.168.254.2,800,338222,17,0.15916329411764707,1.10856
10.1.1.2,10.1.2.2,38,4414,9,0.003923555555555555,0.008
172.30.0.1,172.30.0.14,22,2821,5,0.0045136,0.007184
::1,::1,6,378,6,0.000504,0.000504
172.30.0.14,23.150.40.242,4,364,1,0.002912,0.002912
127.0.0.1,127.0.0.1,6,258,6,0.000344,0.000344
fe80::b886:8dff:fe5f:b449,ff02::2,2,142,1,0.001136,0.001136
fe80::ec8c:9dff:fea2:8774,ff02::2,2,142,1,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,2,142,1,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,2,142,1,0.001136,0.001136
fe80::ccfa:cff:fe9f:edfb,ff02::2,2,142,1,0.001136,0.001136
fe80::c0d5:34ff:fec9:ef84,ff02::2,2,142,1,0.001136,0.001136
fe80::7045:a4ff:fe32:715a,ff02::2,2,142,1,0.001136,0.001136
fe80::b451:faff:fec4:bb29,ff02::2,2,142,1,0.001136,0.001136
fe80::8406:c9ff:fe8a:aed5,ff02::2,2,142,1,0.001136,0.001136
fe80::4849:d0ff:fe40:70b1,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::18db:2fff:fe8f:13e1,ff02::2,2,142,1,0.001136,0.001136
fe80::f035:80ff:fec0:d0fd,ff02::2,2,142,1,0.001136,0.001136
