# Overall Packet Count: 348
# Overall Total Bytes: 69736
# Overall Average Packet Size (Bytes): 200.39
# Overall Capture Duration (Seconds): 1138.000
# Overall Average Rate (Mbps): 0.000

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.15,192.168.254.2,229,59676,5,0.0954816,0.146848
172.30.0.1,172.30.0.15,38,4150,3,0.011066666666666667,0.01416
172.30.0.15,23.186.168.130,8,728,2,0.002912,0.002912
fe80::1401:d0ff:fe42:9aa1,ff02::2,6,426,3,0.001136,0.001136
fe80::b0bd:4ff:fe4f:cf3a,ff02::2,4,284,2,0.001136,0.001136
fe80::e4b2:43ff:fe23:1d11,ff02::2,4,284,2,0.001136,0.001136
fe80::e095:96ff:fea6:2726,ff02::2,4,284,2,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,4,284,2,0.001136,0.001136
fe80::d465:ffff:fe8b:35c4,ff02::2,4,284,2,0.001136,0.001136
fe80::c07a:f8ff:fe8b:7077,ff02::2,4,284,2,0.001136,0.001136
fe80::b82e:b8ff:fece:ef2f,ff02::2,4,284,2,0.001136,0.001136
fe80::9472:3dff:fed6:e7e4,ff02::2,4,284,2,0.001136,0.001136
fe80::a8e6:93ff:fe51:85a8,ff02::2,4,284,2,0.001136,0.001136
fe80::7ce2:83ff:fe2a:d72,ff02::2,4,284,2,0.001136,0.001136
fe80::78f4:4bff:fe6d:e1e8,ff02::2,4,284,2,0.001136,0.001136
fe80::7458:80ff:fed0:f45f,ff02::2,4,284,2,0.001136,0.001136
fe80::4cdf:d2ff:fe76:78e3,ff02::2,4,284,2,0.001136,0.001136
fe80::1c66:91ff:fe1c:a839,ff02::2,4,284,2,0.001136,0.001136
fe80::10eb:f5ff:fe06:90c1,ff02::2,4,284,2,0.001136,0.001136
fe80::f0ef:deff:fee3:bf8,ff02::2,4,284,2,0.001136,0.001136
fe80::d49d:8eff:fea2:3a8c,ff02::2,3,212,2,0.000848,0.001136
