timestamp,device_id,interface_name,action,hardware_addr,ips
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759275665,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278036,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759278044,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759278054,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759278064,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278074,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
