# Overall Packet Count: 3718
# Overall Total Bytes: 812912
# Overall Average Packet Size (Bytes): 218.64
# Overall Capture Duration (Seconds): 876.000
# Overall Average Rate (Mbps): 0.007

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.3,3204,713674,14,0.4078137142857143,1.532688
172.30.0.14,192.168.254.2,297,77856,7,0.08897828571428572,0.1524
172.30.0.1,172.30.0.14,94,9798,9,0.008709333333333333,0.024816
172.30.0.14,34.117.59.81,16,2814,2,0.011256,0.012264
172.30.0.14,172.67.74.152,18,2314,1,0.018512,0.018512
172.30.0.14,63.211.239.58,7,636,2,0.002544,0.002912
fe80::f4e8:d1ff:fe15:f57c,ff02::2,6,426,3,0.001136,0.001136
fe80::a4ca:99ff:fe2d:b0c2,ff02::2,6,426,3,0.001136,0.001136
fe80::a499:4fff:fe9f:4a57,ff02::2,6,426,3,0.001136,0.001136
fe80::9017:abff:fe69:e083,ff02::2,6,426,3,0.001136,0.001136
fe80::2899:7eff:feef:e66,ff02::2,6,426,3,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,5,354,3,0.000944,0.001136
fe80::9896:daff:fe45:9eab,ff02::2,4,284,2,0.001136,0.001136
fe80::a0a8:42ff:fe83:6804,ff02::2,4,284,2,0.001136,0.001136
fe80::68c4:e2ff:fe8a:2f64,ff02::2,4,284,2,0.001136,0.001136
fe80::b0b1:c0ff:fe0b:eaae,ff02::2,4,284,2,0.001136,0.001136
fe80::bcd4:85ff:fe94:1cdd,ff02::2,4,284,2,0.001136,0.001136
fe80::c81:c6ff:fe7b:2e45,ff02::2,4,284,2,0.001136,0.001136
fe80::cfb:f7ff:fe44:fc56,ff02::2,4,284,2,0.001136,0.001136
fe80::d03d:23ff:fec9:d7b9,ff02::2,4,284,2,0.001136,0.001136
fe80::e866:7ff:fea7:a59c,ff02::2,4,284,2,0.001136,0.001136
fe80::f87f:8fff:febc:708f,ff02::2,4,284,2,0.001136,0.001136
fe80::f8ab:f0ff:fe78:f1ef,ff02::2,4,284,2,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,3,212,2,0.000848,0.001136
