# Overall Packet Count: 3911
# Overall Total Bytes: 784693
# Overall Average Packet Size (Bytes): 200.64
# Overall Capture Duration (Seconds): 538.000
# Overall Average Rate (Mbps): 0.012

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3113,598232,14,0.3418468571428571,0.942
172.30.0.11,192.168.254.2,642,172758,15,0.0921376,0.159664
172.30.0.1,172.30.0.11,85,8585,6,0.011446666666666667,0.02608
172.30.0.11,45.79.189.79,4,364,1,0.002912,0.002912
fe80::49b:caff:fe55:f8ed,ff02::2,4,284,2,0.001136,0.001136
fe80::dc68:62ff:fe7d:6d56,ff02::2,4,284,2,0.001136,0.001136
fe80::ccba:eff:fe5d:b9c7,ff02::2,4,284,2,0.001136,0.001136
fe80::848d:a0ff:fe72:8eb5,ff02::2,4,284,2,0.001136,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,4,284,2,0.001136,0.001136
fe80::68fc:b1ff:fea2:fc58,ff02::2,4,284,2,0.001136,0.001136
fe80::5066:18ff:fe32:84af,ff02::2,4,284,2,0.001136,0.001136
fe80::4861:fbff:fe0e:bc7b,ff02::2,4,284,2,0.001136,0.001136
fe80::3cfa:a5ff:fe49:b7a1,ff02::2,4,284,2,0.001136,0.001136
fe80::341c:27ff:fe5e:c31c,ff02::2,4,284,2,0.001136,0.001136
fe80::1c93:61ff:fe80:ad13,ff02::2,4,284,2,0.001136,0.001136
fe80::1493:3dff:fec0:43f3,ff02::2,4,284,2,0.001136,0.001136
fe80::1040:95ff:fe26:68b9,ff02::2,4,284,2,0.001136,0.001136
fe80::fcc8:e1ff:fe71:effc,ff02::2,4,284,2,0.001136,0.001136
fe80::5405:56ff:fe80:c3b3,ff02::2,3,212,2,0.000848,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,3,212,2,0.000848,0.001136
fe80::e038:80ff:fee7:72d3,ff02::2,3,212,2,0.000848,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,2,142,1,0.001136,0.001136
