timestamp,device_id,location,size,hash,owner,group
1759262673,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root
1759262673,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,tDlq7rsgn4yPGUBeDZsHdA==,root,root
1759263116,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,Noe5dJqtxOy1PKnMEEmXbw==,root,root
1759263116,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,tDlq7rsgn4yPGUBeDZsHdA==,root,root
1759263742,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,M0ccZLbcpZCbvoCYtrZqCw==,root,root
1759264362,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,jKeDygloCHguxaTBmxksaA==,root,root
1759264362,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,rRpZr6xigfWQRNZIkm0Cgw==,root,root
1759264984,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,XR+SwQzBzsuOtlQ4EyPOrg==,root,root
1759264984,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,c9KGqqzWqa6uXS5SmS+KZg==,root,root
1759264984,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,M0ccZLbcpZCbvoCYtrZqCw==,root,root
1759265608,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759265608,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,gC65oIZFZ/2iPQ7w64WP+g==,root,root
1759265608,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,RjZ8kSDHEMRPUR8u5OeJPA==,root,root
1759266233,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,Noe5dJqtxOy1PKnMEEmXbw==,root,root
1759266859,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root
1759266859,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,qUsEBccOaOyQZz2fKGWUkw==,root,root
1759266859,postgres2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,M0ccZLbcpZCbvoCYtrZqCw==,root,root
