# Overall Packet Count: 3717
# Overall Total Bytes: 791980
# Overall Average Packet Size (Bytes): 213.07
# Overall Capture Duration (Seconds): 971.000
# Overall Average Rate (Mbps): 0.007

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.3,3285,698612,14,0.39920685714285714,1.671032
172.30.0.14,192.168.254.2,280,77096,8,0.077096,0.150272
172.30.0.1,172.30.0.14,83,8586,6,0.011448,0.031376
172.30.0.14,34.117.59.81,17,2882,2,0.011528,0.022512
172.30.0.14,172.67.74.152,19,2382,1,0.019056,0.019056
172.30.0.14,63.211.239.58,4,364,1,0.002912,0.002912
fe80::b0b1:c0ff:fe0b:eaae,ff02::2,2,142,1,0.001136,0.001136
fe80::f87f:8fff:febc:708f,ff02::2,2,142,1,0.001136,0.001136
fe80::f4e8:d1ff:fe15:f57c,ff02::2,2,142,1,0.001136,0.001136
fe80::e866:7ff:fea7:a59c,ff02::2,2,142,1,0.001136,0.001136
fe80::cfb:f7ff:fe44:fc56,ff02::2,2,142,1,0.001136,0.001136
fe80::c81:c6ff:fe7b:2e45,ff02::2,2,142,1,0.001136,0.001136
fe80::bcd4:85ff:fe94:1cdd,ff02::2,2,142,1,0.001136,0.001136
fe80::a0a8:42ff:fe83:6804,ff02::2,2,142,1,0.001136,0.001136
fe80::a4ca:99ff:fe2d:b0c2,ff02::2,2,142,1,0.001136,0.001136
fe80::a499:4fff:fe9f:4a57,ff02::2,2,142,1,0.001136,0.001136
fe80::9896:daff:fe45:9eab,ff02::2,2,142,1,0.001136,0.001136
fe80::68c4:e2ff:fe8a:2f64,ff02::2,2,142,1,0.001136,0.001136
fe80::2899:7eff:feef:e66,ff02::2,2,142,1,0.001136,0.001136
fe80::f8ab:f0ff:fe78:f1ef,ff02::2,2,142,1,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,1,70,1,0.00056,0.00056
