timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759292914,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0
1759292914,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0
1759292914,eth0,110,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0
1759292914,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759292914,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292914,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292914,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292915,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759292915,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759292915,any,112,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::179,0,0
1759292915,eth1,110,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::179,0,0
1759292915,eth1,70,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0
1759292915,any,72,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0
1759292915,eth0,70,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0
1759292915,any,72,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0
1759292915,any,112,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0
1759292915,eth0,110,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0
1759292916,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292916,any,109,N/A,N/A,N/A,N/A,N/A,0,0
1759292917,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292917,any,109,N/A,N/A,N/A,N/A,N/A,0,0
1759292918,any,109,N/A,N/A,N/A,N/A,N/A,0,0
1759292918,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292919,eth0,70,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0
1759292919,any,72,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0
1759292919,any,72,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0
1759292919,eth1,70,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0
1759292919,any,109,N/A,N/A,N/A,N/A,N/A,0,0
1759292919,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0
1759292920,eth0,90,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0
1759292920,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
