timestamp,device,length,link_protocol,network_protocol,transport_protocol,application_protocol,ip_version,src_ip,dst_ip,src_port,dst_port,arp_operation,arp_protocol,arp_src_proto,arp_dst_proto,eth_src_mac,eth_dst_mac,malicious
1759318671,eth0,54,Ethernet,IPv4,N/A,N/A,v4,0.0.0.0,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318671,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318671,eth0,56,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318671,eth0,56,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318671,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.220,172.30.0.122,,,0
1759318671,any,58,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2048,172.30.0.122,172.30.0.220,,,0
1759318671,any,58,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2048,172.30.0.122,172.30.0.220,,,0
1759318671,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318671,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::f459:d7ff:feb5:64,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::f459:d7ff:feb5:64,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::288e:e0ff:fee0:137,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::288e:e0ff:fee0:137,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::f459:d7ff:feb5:64,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,eth0,104,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,any,106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::f459:d7ff:feb5:64,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::288e:e0ff:fee0:137,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318672,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::288e:e0ff:fee0:137,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318673,any,106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318673,eth0,104,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318675,any,106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759318675,eth0,104,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
