timestamp,device_id,interface_name,action,hardware_addr,ips,malicious
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,nflog,Added,N/A,,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,nfqueue,Added,N/A,,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,dbus-session,Added,N/A,,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,bluetooth-monitor,Added,N/A,,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,eth2,Added,a2:a0:57:61:21:5a,10.0.1.111; fe80::a0a0:57ff:fe61:142,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,any,Added,N/A,,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,dbus-system,Added,N/A,,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,eth0,Added,6a:13:a9:96:61:f0,172.30.0.163; fe80::6813:a9ff:fe96:80,0
1759272748,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,eth1,Added,0a:e6:08:7e:34:bb,10.1.2.197; fe80::8e6:8ff:fe7e:113,0
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,nfqueue,Added,N/A,,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,dbus-session,Added,N/A,,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,eth2,Added,de:ac:f9:59:66:c2,10.0.2.116; fe80::dcac:f9ff:fe59:60,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,bluetooth-monitor,Added,N/A,,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,eth1,Added,f2:56:ab:65:1c:de,10.10.10.68; fe80::f056:abff:fe65:143,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,any,Added,N/A,,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,nflog,Added,N/A,,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,dbus-system,Added,N/A,,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105,1
1759273640,attacker-compromised.bnsdq.ozxfs.vcwss-owcwb.kvugl,eth0,Added,e6:8e:99:5f:98:e3,172.30.0.220; fe80::e48e:99ff:fe5f:147,1
