timestamp,device_id,location,size,hash,owner,group,malicious
1759305674,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root,1
1759305674,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth1.network,191,JI48MTrxdbiutQXPSNRB4Q==,root,root,1
1759305674,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth2.network,117,N0v4juHfNnO4gA+7ITN63g==,root,root,1
1759305791,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth0.network,235,1mtNWUPt/K/rjxiD/mif/A==,root,root,0
1759305791,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth1.network,181,rs9is4Dh9fwZjQ5qN80tGw==,root,root,0
1759305791,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth2.network,185,jXGhQJSFF8f/W9BUPg6qxw==,root,root,0
1759306408,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,0
1759306408,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth1.network,181,hlX7S2gWjvbQ3i7pP5uPWg==,root,root,0
1759306560,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,1
1759306560,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth1.network,191,9fePW2mt6QGzDAX54z2eNw==,root,root,1
1759307031,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth1.network,181,Kz1YchgAd16KFVR06UIyBA==,root,root,0
1759307031,server-attacker.bnsdq.ozxfs.rzona-bomyo.kvugl,/etc/systemd/network/eth2.network,185,OYSrwDVAd8SymNQVtBSLPA==,root,root,0
